,Unnamed: 0.1,Unnamed: 0,text,label,category,PET,euph_status,sentence,orig_text
262,262,262,"Lawmakers across the US have shown a blatant disregard for American women's fundamental right to physical autonomy. The [PET_BOUNDARY]collateral damage[PET_BOUNDARY] in the War on Women is far reaching and disproportionately affects poor women across the country. Access to contraception has been reduced and funding for cancer screenings, family planning services and pre-natal care has been slashed, all in the name of eliminating women's access to abortion. ",0,death,collateral damage,sometimes_euph,The collateral damage in the War on Women is far reaching and disproportionately affects poor women across the country,
2157,2157,2157,"The metric you are missing is that the Windows Marketplace destroys Valve's app store business model. Gaben used to work for Microsoft and he knows what that means. He has no choice but to do the hard work of building a new viable business. Otherwise it's game over. Since but survival, your argument is [PET_BOUNDARY]invalid[PET_BOUNDARY].",0,,invalid,sometimes_euph,,"The metric you are missing is that the Windows Marketplace destroys Valve 's app store business model . Gaben used to work for Microsoft and he knows what that means . He has no choice but to do the hard work of building a new viable business . Otherwise it 's game over . Since but survival , your argument is invalid ."
218,218,218,"In his final account, he told the detective that he was trying to check his Facebook with his cellphone when the boy tried to take it away. He ""violently struck Jose Angel Cornelio-Espinosa in the [PET_BOUNDARY]chest[PET_BOUNDARY] which caused him to fall backward and hit the back of his head."" Then he told police that he picked up the baby by the arm, shaking him a few times until the child started to vomit and became almost lifeless. ##46600 ",0,body functions/parts,chest,sometimes_euph,He violently struck Jose Angel Cornelio-Espinosa in the chest which caused him to fall backward and hit the back of his head,
1181,1181,1181,"Bassler and other scientists are learning how to eavesdrop on the chemical language of bacteria, seeking ways to scramble or block those messages. Disrupting the formation of films could be a powerful way to [PET_BOUNDARY]neutralize[PET_BOUNDARY] harmful infections. ",0,politics,neutralize,sometimes_euph,Disrupting the formation of films could be a powerful way to neutralize harmful infections,
349,349,349,"Joe, you are free to do what ever, because God gave you free will, but do not insult our intelligence by trying to justify your blind and false kind of religion with a Jesus who does not exist in the Gospels. And BTW, friend, soon enough you will see that our America is like a train going downhill without brakes... to its [PET_BOUNDARY]demise[PET_BOUNDARY]. We wanted a different ""conductor"". ",0,death,demise,sometimes_euph,to its demise,
991,991,991,"[PET_BOUNDARY]Late[PET_BOUNDARY] last October, I heard Mark Zuckerberg talk at Startup School 2011 about why he started Facebook. His message was that he didn't set out to start a company for the sake of it. ",0,death,late,sometimes_euph,Late last October I heard Mark Zuckerberg talk at Startup School 2011 about why he started Facebook,
2898,2898,2898,"9. stripped... crown --image from a deposed king, [PET_BOUNDARY]deprived[PET_BOUNDARY] of his robes and crown; appropriate to Job, once an emir with all but royal dignity (Lamentations 5:16, Psalms 89:39).",0,,deprived,sometimes_euph,,"9. stripped . . . crown --image from a deposed king , deprived of his robes and crown ; appropriate to Job , once an emir with all but royal dignity ( Lamentations 5:16 , Psalms 89:39 ) ."
1854,1854,1854,@ copperhead. It is very frustrating to try to [PET_BOUNDARY]weed[PET_BOUNDARY] out exactly what is happening with everything going on. I can see what is happening with geology and Earth science because I have studied this since i was very young.,0,substances,weed,sometimes_euph,It is very frustrating to try to weed out exactly what is happening with everything going on,
924,924,924,"Small claims Court drama, teenage baby mamas, Osama watching Osama, Celebrity @ @ @ @ @ @ @ @ @ @ cannonfodder for you to ponder, all at the speed of imitations of life while the smoke of war gets inhaled thru the peace pipes, be still my beating heart and scare my brain from thinking thoughts as i sit [PET_BOUNDARY]intoxicated[PET_BOUNDARY] by the delights, sarcasm and 3 strikes thrown by my favorite pitcher in a sound surrounded, 3 dimensional, high death, full color mixture, wholly unsocializing and completely uncensored, ",0,substances,intoxicated,sometimes_euph,Small claims Court drama teenage baby mamas Osama watching Osama Celebrity cannonfodder for you to ponder all at the speed of imitations of life while the smoke of war gets inhaled thru the peace pipes be still my beating heart and scare my brain from thinking thoughts as i sit intoxicated by the delights sarcasm and 3 strikes thrown by my favorite pitcher in a sound surrounded 3 dimensional high death full color mixture wholly unsocializing and completely uncensored,
55,55,55,"As for the recycled paper, that was a happy [PET_BOUNDARY]accident[PET_BOUNDARY]: I was simply searching for paper that looked like ""paperback"" paper instead of typing paper. Now that I've been working with it for a while, I do feel good about the ramifications of this choice-- especially since, as you say, we're working with a resource that shouldn't be wasted.",0,misc.,accident,sometimes_euph,As for the recycled paper that was a happy accident I was simply searching for paper that looked like paperback paper instead of typing paper,
2453,2453,2453,"Gale has been in the directory service business for a long time, to leverage its indexing skills to help those looking for information on the Internet. However, its web-accessible endeavor was shortlived, as it has [PET_BOUNDARY]pulled the plug[PET_BOUNDARY] on the Cyberhound, formerly at http: //www.cyberhound.com/, and will just be providing print reviews.",0,,pulled the plug,sometimes_euph,,"Gale has been in the directory service business for a long time , to leverage its indexing skills to help those looking for information on the Internet . However , its web-accessible endeavor was shortlived , as it has pulled the plug on the Cyberhound , formerly at http : //www.cyberhound.com/ , and will just be providing print reviews ."
124,124,124,"First, and foremost, is simply the fact that the pool of nurses inevitably follows the general [PET_BOUNDARY]aging[PET_BOUNDARY] of the nation. As baby boomers who once filled the halls of healthcare institutions caring for others begins to age, they will certainly have a more difficult time meeting the demands of current healthcare. ",0,physical/mental attributes,aging,sometimes_euph,First and foremost is simply the fact that the pool of nurses inevitably follows the general aging of the nation,
