,Unnamed: 0.1,Unnamed: 0,sentence,score,label
535,3197,3197,Tell us more Mrg. Was he there?,0.003942627271,True
571,1481,1481,"Hello. I was just wondering, is it really fair to delete an unintentional duplication of a deleted category without a formal CFD submission?",0.5370991724,True
782,1914,1914,Almost a month has passed. You still up for it?,0.3626394706,True
271,713,713,"I found <url> on your <url> as a bluelink, but in fact it is a redirect to <url>. Is there any chance to do some qeue-jumping on this article, or would it be easier to translate from <url>?",0.4694019294,True
176,70,70,Hi. Would you be interested in reviewing <url> for its GA nomination?,0.6711101293,True
415,537,537,"Those of us who've been here the whole time are pretty incredulous about it also. :) We miss your fine editing style and hope you come back sometime -- keep looking in on us now and then, at least?",1.13117027,True
919,2568,2568,Figured it was broadly agreed and issues broadly resolved. Shall we pick it up then?,0.159721071,True
888,804,804,Hi. Is there anything I can do to help you utilize the spell check features of your browser?,0.8381565699,True
90,777,777,"It should be possible to export from mathematica to eps I believe, or even to other formats, like png or gif (maybe from the ""File"" menu). Could you try and see if it works?",0.1871205885,True
146,3548,3548,"I was going to be the first, but now I'll be the second. Do you have any idea who that Oppose !voter was or why he was so upset with you?",0.701466956,True
885,2071,2071,"It is probably because you did not give it the correct copyright tag. Could you perhaps link to the image (remember to put : before ""Image"" when you link it)?",0.3728041941,True
308,2792,2792,"Hey, several of the footnotes that you use in <url> are Harvard footnotes, which means that they need the full citation of the books in works cited section. I imagine you grabbed some of that information from some other places, would you mind retriveing the bibliographic data?",1.10670831,True
534,1020,1020,"Sorry if it seems like I'm bugging you about the above image - I'm trying to determine the copyright holder, which needs to be specified on the image page per <url>a. When I click on the source link, I get an ""access forbidden"" message. Can you please specify the copyright holder on the page?",1.3269446740000002,True
215,1698,1698,I'm in Japan timezone - and at work now - and most IRC is totally blocked through work proxies. Can we do a weekend?,0.5960402302000001,True
493,3107,3107,"Could I now rewrite the current <url> article to be primarily about the comic, with a small section mentioning that a future film has been announced? Or should I wait until the deletion debate is over and then (if neccessary) create a new <url> article like that?",0.4448794693999999,True
377,789,789,Do you live in the US? How excited are people about the album?,0.593712734,True
616,532,532,"Well, we can certainly sort out those kinds of issues once the task force has formed. Have you sought or found support through WPMILHIST yet?",0.2969742584,True
875,740,740,"Yeah, I got one too. Are you still acting as an advocate?",0.2256122482,True
683,918,918,"FYI, it appears a ""campaign"" has begun where people are signing up to Wikipedia for the purpose of saying ""Keep"" on the James Girvin AfD page (<url>). This is the first time I'm seeing such a movement, if you wish to call it that... :) Have you seen something like this in the past?",0.1957460931,True
294,24,24,Thank you for deleting the attack page I tagged. Should <url> be blocked for creating it?,1.236620812,True
303,40,40,"Thanks for the heads-up on that; I don't really have anything to add beyond what you'd said. By the way, I noticed you said you weren't an admin: would you like to be?",1.108480488,True
638,1265,1265,"Although I agree more or less with your recent edits on the article, I don't think that when the example of the Texas Statutes is given, changing the language of the precise statute is appropriate. Perhaps finding another example from another state would change the language appropriately without removing the quoted citation?",0.4686417186,True
396,1227,1227,"Hey Mvjs, I was wondering if you could prove me somewhat sane. Has the tab at the top of the page changed from 'discussion' to 'talk'?",0.04782992431,True
450,1983,1983,"Per the TFD debate, would you think it a reasonable solution to redirect this e.g. to <person>?",0.3336295904,True
655,1987,1987,"All is good here, hopefully the same with yourself. How many English first-class cricketer you think we've got to get done in total?",1.081510323,True
270,3761,3761,"Finally, I checked with articles Plastid, Mitochondria and Mitochondrial genome, and see they all use the term 'genome', and that there is no suggestion that they have 'chromosomes'. So may we at least get rid of that usage on the Chromosome article?",0.04187859159,True
847,1528,1528,"Excellent, thank you! Can you also delete the <url> from en and move hooks from the <url> to <url>?",1.762599486,True
35,1446,1446,"that's all it said on the description of the object, I myself do not know as well what the museum means with ""old"". Maybe it came from the theater from a previous renovation?",0.3970448190999999,True
359,1292,1292,"I've created <person> to deal with the new CSD A8, deletion of blatant copyvios. Mind to take a look and tell me if there's anything wrong with it?",0.7595273271999999,True
1072,2363,2363,A challenge for you! What do you think about creating a template for convoys and a list of convoys?,0.5349261014,True
12,1135,1135,"Whatever works. I trust that you'll do what ya gotta do, right?",0.1982736627,True
611,3429,3429,I got the page fixed. Sorry I had to do it several times on the page but it wouldn't let me revert it to before the IP user vandalized it how do you do that?,0.7747795978,True
23,69,69,"Ok, you are now an admin on the Wiktionary and Wikiquote, but I can not make you a sysop on a wiki that doesn't exist, so you're not one at Wikibooks yet. Are you sure it is sensible to create three new projects at once in this language?",0.1737025011,True
482,1534,1534,"All the images are on the right side, which means they sometime clash and push the text away from itself. Have you considered moving some images to the left to stop this?",0.4268843173,True
757,610,610,"Thanks for the <nowiki>{{For</nowiki> templates on Tkachyovs, they help a lot. Maybe in this case we should use the patronimics in the titles and have Alexander Tkachyov as a disambig?",1.208044846,True
1014,1254,1254,"So what do you think they want, anyway? I mean does this boil down to the words ''murder'' and ''kidnapping'' along with ''Brigham did it cuz he looked like a duck and quacked like a duck'' or what?",0.2632253230999999,True
