,Unnamed: 0,label,expression,dataset,position,id,context,text
607,1076,0,miss,TroFi_ORIGSPLIT,[62 66],TroFi.o.2224,"If crazed publications are up your alley , you wo n't want to miss Confused Pet Monthly , Australasian Survivor , or Rotten Island -- `` a children 's book about a land where everything is as bad as it possibly could be . ''/''","If crazed publications are up your alley , you wo n't want to missmiss"
608,1734,0,kicking,TroFi_ORIGSPLIT,[123 130],TroFi.o.1830,"Mr. Ketelsen said yesterday that said their interest is greater than the company expected , but that `` we may have people kicking tires . ''/''","Mr. Ketelsen said yesterday that said their interest is greater than the company expected , but that `` we may have people kickingkicking"
609,524,0,strike,TroFi_ORIGSPLIT,[54 60],TroFi.o.3289,"The union , a Teamsters chapter , voted last month to strike over the contract stalemate , but instead has continued to negotiate sporadically since then with the company , a unit of St. Paul , Minn.-based NWA Inc .","The union , a Teamsters chapter , voted last month to strikestrike"
610,1726,0,stumbled,TroFi_ORIGSPLIT,[61 69],TroFi.o.3464,"But the next morning , a thin farmer from a nearby ranch who stumbled into the Contras ' campsite told a different story .","But the next morning , a thin farmer from a nearby ranch who stumbledstumbled"
611,405,0,targeted,TroFi_ORIGSPLIT,[24 32],TroFi.o.3562,"The peace lobby , which targeted the B-1 , virtually compelled President Carter to cancel the plane , made the MX inevitable and got the B-1 anyway .","The peace lobby , which targetedtargeted"
612,1452,0,flowed,TroFi_ORIGSPLIT,[ 9 15],TroFi.o.1565,"The well flowed at a daily rate of 225 barrels of oil and 1 , 000 cubic feet of natural gas from a depth of 8 , 596 feet in a pump test .",The well flowedflowed
613,532,0,touch,TroFi_ORIGSPLIT,[111 116],TroFi.o.3616,"For the superstitious , Ms. Frese explains , it 's supposed to ward off evil: Legend holds that witches ca n't touch it and survive .","For the superstitious , Ms. Frese explains , it 's supposed to ward off evil: Legend holds that witches ca n't touchtouch"
614,851,0,rest,TroFi_ORIGSPLIT,[107 111],TroFi.o.2704,And she recalls Joshua 's reaction to his first week of first grade: `` They do n't give us enough time to rest our heads and our hands . ''/'',And she recalls Joshua 's reaction to his first week of first grade: `` They do n't give us enough time to restrest
615,895,0,missing,TroFi_ORIGSPLIT,[115 122],TroFi.o.2337,"There were no known U.S. casualties , but a helicopter operating off the USS Wainwright , a cruiser , was reported missing .","There were no known U.S. casualties , but a helicopter operating off the USS Wainwright , a cruiser , was reported missingmissing"
616,379,0,dragged,TroFi_ORIGSPLIT,[39 46],TroFi.o.700,"Last week , though , some of them were dragged off a train and prevented from traveling to Moscow to meet with President Reagan .","Last week , though , some of them were draggeddragged"
617,804,0,killed,TroFi_ORIGSPLIT,[187 193],TroFi.o.1901,"Israel deported eight Palestinians to Lebanon and ordered the expulsion of 12 others , including six from the West Bank village where an Israeli teen-ager and two Palestinian youths were killed last week .","Israel deported eight Palestinians to Lebanon and ordered the expulsion of 12 others , including six from the West Bank village where an Israeli teen-ager and two Palestinian youths were killedkilled"
618,1288,0,danced,TroFi_ORIGSPLIT,[ 7 13],TroFi.o.376,He tap-danced around the stage to his own falsetto and flopped to the floor to the accompaniment of his booming bass .,He tap-danceddanced
619,96,0,plant,TroFi_ORIGSPLIT,[115 120],TroFi.o.2356,"The best way to reduce erosion is to lower price supports and target-prices that make it profitable for farmers to plant on marginal , highly erosive low-yielding ground .",The best way to reduce erosion is to lower price supports and target-prices that make it profitable for farmers to plantplant
620,1142,0,flew,TroFi_ORIGSPLIT,[31 35],TroFi.o.1394,"The 47-year-old spaceman , who flew aboard a Soyuz capsule last December , reportedly was preparing for the first manned flight of a Soviet space shuttle .","The 47-year-old spaceman , who flewflew"
621,391,0,fix,TroFi_ORIGSPLIT,[147 150],TroFi.o.1292,A group of containerized-waste customers charged that Waste Management Inc. and Browning-Ferris Industries Inc. conspired on a nationwide basis to fix prices for container-refuse service .,A group of containerized-waste customers charged that Waste Management Inc. and Browning-Ferris Industries Inc. conspired on a nationwide basis to fixfix
622,672,0,touch,TroFi_ORIGSPLIT,[183 188],TroFi.o.3626,"Of course , none or only some of the rules apply to Utah 's private clubs -LRB- open to out-of-towners at a $ 5 fee -RRB- and beer bars , which sell setups and uncork wine but ca n't touch the liquor that you are free to bring in .","Of course , none or only some of the rules apply to Utah 's private clubs -LRB- open to out-of-towners at a $ 5 fee -RRB- and beer bars , which sell setups and uncork wine but ca n't touchtouch"
623,516,0,dancing,TroFi_ORIGSPLIT,[28 35],TroFi.o.405,She watched an older couple dancing outside in the restaurant 's courtyard .,She watched an older couple dancingdancing
624,547,0,flourish,TroFi_ORIGSPLIT,[ 8 16],TroFi.o.1472,"As they flourish , they provide food and hiding places for little fish , which in turn provide food for bigger fish , and so on .",As they flourishflourish
625,382,0,drink,TroFi_ORIGSPLIT,[34 39],TroFi.o.770,My impression is that he does n't drink . ''/'',My impression is that he does n't drinkdrink
626,525,0,escape,TroFi_ORIGSPLIT,[57 63],TroFi.o.907,A drug dealer like Liviel McLellan should not be able to escape a prison sentence .,A drug dealer like Liviel McLellan should not be able to escapeescape
627,149,0,assaulted,TroFi_ORIGSPLIT,[141 150],TroFi.o.99,"John Gil , a San Diego landlord , and Mike Black , an apartment manager , were sued in state Superior Court in San Diego by a tenant who was assaulted by a pet monkey owned by two other renters .","John Gil , a San Diego landlord , and Mike Black , an apartment manager , were sued in state Superior Court in San Diego by a tenant who was assaultedassaulted"
628,1437,0,rest,TroFi_ORIGSPLIT,[15 19],TroFi.o.2722,They refuse to rest and demand treatment with antibiotics .,They refuse to restrest
629,1229,0,melt,TroFi_ORIGSPLIT,[108 112],TroFi.o.2173,"The plant in Osuka , about 150 miles southwest of Tokyo , will finish glass melted in Corning , N.Y . , but melt facilities may be added later , the company said .","The plant in Osuka , about 150 miles southwest of Tokyo , will finish glass melted in Corning , N.Y . , but meltmelt"
630,1295,0,rolled,TroFi_ORIGSPLIT,[36 42],TroFi.o.2891,"For a time , the OSHA news releases rolled off the presses with regularity .","For a time , the OSHA news releases rolledrolled"
631,1332,0,eating,TroFi_ORIGSPLIT,[108 114],TroFi.o.883,"He added that the hotel was `` safe enough for you , maybe , but you can understand my own misgivings about eating here . ''/''","He added that the hotel was `` safe enough for you , maybe , but you can understand my own misgivings about eatingeating"
632,1683,0,striking,TroFi_ORIGSPLIT,[61 69],TroFi.o.3322,"The company said in mid-June that about 2 , 000 workers were striking six distribution centers in a dispute over wages and benefits .","The company said in mid-June that about 2 , 000 workers were strikingstriking"
633,1222,0,planted,TroFi_ORIGSPLIT,[169 176],TroFi.o.2385,Many had believed that the heavier-than-expected weekend rains would dampen for at least several days a rally that has been based primarily on conjecture that the newly planted corn and soybean crops were too dry to start growing .,Many had believed that the heavier-than-expected weekend rains would dampen for at least several days a rally that has been based primarily on conjecture that the newly plantedplanted
634,220,0,missed,TroFi_ORIGSPLIT,[139 145],TroFi.o.2288,The finding of the crack could prompt a re-examination of the struts on the rockets used for Discovery to ensure that cracks have n't been missed there .,The finding of the crack could prompt a re-examination of the struts on the rockets used for Discovery to ensure that cracks have n't been missedmissed
635,1143,0,escape,TroFi_ORIGSPLIT,[61 67],TroFi.o.917,"At the scene of the crash , survivors said they were able to escape the plane by crawling out at a split in the fuselage and by going through an emergency exit over the wing .","At the scene of the crash , survivors said they were able to escapeescape"
636,1627,0,drank,TroFi_ORIGSPLIT,[66 71],TroFi.o.748,"So the kids gave Mom a watch , said a couple of nice things , and drank a retirement toast in her honor .","So the kids gave Mom a watch , said a couple of nice things , and drankdrank"
637,987,0,dissolve,TroFi_ORIGSPLIT,[55 63],TroFi.o.594,Do n't take them with orange juice . -LRB- They wo n't dissolve well. -RRB-/-RRB-,Do n't take them with orange juice . -LRB- They wo n't dissolvedissolve
638,925,0,sleeping,TroFi_ORIGSPLIT,[37 45],TroFi.o.2991,"It could even store some first-class sleeping berths , says Mr. Newkirk .",It could even store some first-class sleepingsleeping
639,234,0,drowning,TroFi_ORIGSPLIT,[105 113],TroFi.o.832,"Sometimes your computer partner will land one , the terminal chirping away in an apparent imitation of a drowning bass .","Sometimes your computer partner will land one , the terminal chirping away in an apparent imitation of a drowningdrowning"
640,17,0,destroy,TroFi_ORIGSPLIT,[77 84],TroFi.o.417,"Because they 're so accurate , cruise missiles can use conventional bombs to destroy targets that only a few years ago required nuclear warheads .","Because they 're so accurate , cruise missiles can use conventional bombs to destroydestroy"
641,590,0,missed,TroFi_ORIGSPLIT,[37 43],TroFi.o.2283,"That aspect of what they did will be missed , '' said Joseph Ostrow , world-wide media director for ad agency Foote , Cone & Belding Communications Inc .",That aspect of what they did will be missedmissed
642,65,0,flew,TroFi_ORIGSPLIT,[58 62],TroFi.o.1381,"For the first five months of the year , the NWA Inc. unit flew 14.9 billion revenue passenger miles , down 7.5 % from 16.1 billion miles a year earlier .","For the first five months of the year , the NWA Inc. unit flewflew"
643,147,0,rain,TroFi_ORIGSPLIT,[119 123],TroFi.o.2660,"But Champion International Corp. may soon have to curtail production at its Canton , N.C . , paper mill if it does n't rain soon .","But Champion International Corp. may soon have to curtail production at its Canton , N.C . , paper mill if it does n't rainrain"
644,1552,0,dancing,TroFi_ORIGSPLIT,[128 135],TroFi.o.394,"And one of the congregation 's most remarkable and fervent prayers came from worshipers toward the back of the church who began dancing and chanting: `` Come , Tambo , come . ''/''",And one of the congregation 's most remarkable and fervent prayers came from worshipers toward the back of the church who began dancingdancing
645,560,0,fill,TroFi_ORIGSPLIT,[100 104],TroFi.o.1177,"Allen J. Krowe , 56 years old , leaves his job as executive vice president and a director of IBM to fill the positions at Texaco currently held by Richard G. Brinkman , who at 61 , will retire early .","Allen J. Krowe , 56 years old , leaves his job as executive vice president and a director of IBM to fillfill"
646,751,0,planted,TroFi_ORIGSPLIT,[219 226],TroFi.o.2364,"According to Ernest Simon , cotton specialist for Prudential-Bache Securities Inc . , dry weather in areas of Texas and in the Mississippi Valley , from Missouri to Louisiana , presented a potential threat to the newly planted crop .","According to Ernest Simon , cotton specialist for Prudential-Bache Securities Inc . , dry weather in areas of Texas and in the Mississippi Valley , from Missouri to Louisiana , presented a potential threat to the newly plantedplanted"
